slug	compliment	tweet_link	date
oreilly-factor	should be good!	https://twitter.com/realDonaldTrump/status/736249593352966144	2016-05-27T00:00:00Z
john-nolte	great article	https://twitter.com/realDonaldTrump/status/614888285207461888	2015-06-27T00:00:00Z
john-nolte	wonderful analysis & reporting	https://twitter.com/realDonaldTrump/status/668092663376322560	2015-11-21T00:00:00Z
bill-maher	Bill, you are really beginning to understand what is going on with Trump - actually, you always knew!	https://twitter.com/realDonaldTrump/status/614822949368016896	2015-06-27T00:00:00Z
us-middle-class	the backbone and true strength of the U.S.A.	https://twitter.com/realDonaldTrump/status/613908916871790592	2015-06-25T00:00:00Z
ivanka-trump	did great tonight in New Hampshire	https://twitter.com/realDonaldTrump/status/613892121347682305	2015-06-25T00:00:00Z
ivanka-trump	The sold out crowd loved her	https://twitter.com/realDonaldTrump/status/613892121347682305	2015-06-25T00:00:00Z
ivanka-trump	my wonderful daughter	https://twitter.com/realDonaldTrump/status/660156277805490176	2015-10-30T00:00:00Z
ivanka-trump	kind words	https://twitter.com/realDonaldTrump/status/689096917817671682	2016-01-18T00:00:00Z
ivanka-trump	I am very proud of the role model you are for so many	https://twitter.com/realDonaldTrump/status/689096917817671682	2016-01-18T00:00:00Z
ivanka-trump	Great job	https://twitter.com/realDonaldTrump/status/756140881862766594	2016-07-21T00:00:00Z
ivanka-trump	a great person -- always pushing me to do the right thing	https://twitter.com/realDonaldTrump/status/829356871848951809	2017-02-08T00:00:00Z
ivanka-trump	I am so proud	https://twitter.com/realDonaldTrump/status/830552079240409089	2017-02-11T00:00:00Z
ivanka-trump	truly wonderful!	https://twitter.com/realDonaldTrump/status/830552079240409089	2017-02-11T00:00:00Z
ivanka-trump	Great work Ivanka!	https://twitter.com/realDonaldTrump/status/935712632409030656	2017-11-29T00:00:00Z
john-heilemann	I am really beginning to respect Mark Halperin and John Heilemann	https://twitter.com/realDonaldTrump/status/613874381438218240	2015-06-25T00:00:00Z
john-heilemann	they truly get why Trump poll numbers are high	https://twitter.com/realDonaldTrump/status/613874381438218240	2015-06-25T00:00:00Z
mark-halperin	I am really beginning to respect Mark Halperin	https://twitter.com/realDonaldTrump/status/613874381438218240	2015-06-25T00:00:00Z
mark-halperin	truly get why Trump poll numbers are high	https://twitter.com/realDonaldTrump/status/613874381438218240	2015-06-25T00:00:00Z
suffolk-university-poll	highly respected	https://twitter.com/realDonaldTrump/status/613681129967747072	2015-06-24T00:00:00Z
dana-perino	beautiful thank you card	https://twitter.com/realDonaldTrump/status/613069021668356096	2015-06-22T00:00:00Z
dana-perino	wonderful compliment	https://twitter.com/realDonaldTrump/status/920794597265088512	2017-10-18T00:00:00Z
deneen-borelli	nice words	https://twitter.com/realDonaldTrump/status/612980864671219712	2015-06-22T00:00:00Z
deneen-borelli	greatly appreciated	https://twitter.com/realDonaldTrump/status/612980864671219712	2015-06-22T00:00:00Z
fox-and-friends	great folks	https://twitter.com/realDonaldTrump/status/612932881623711744	2015-06-22T00:00:00Z
fox-and-friends	NICE!	https://twitter.com/realDonaldTrump/status/612932881623711744	2015-06-22T00:00:00Z
fox-and-friends	an amazing interview	https://twitter.com/realDonaldTrump/status/732163930236260352	2016-05-16T00:00:00Z
fox-and-friends	great review of the speech on immigration last night	https://twitter.com/realDonaldTrump/status/771296597963661312	2016-09-01T00:00:00Z
fox-and-friends	great people	https://twitter.com/realDonaldTrump/status/771296597963661312	2016-09-01T00:00:00Z
fox-and-friends	nice reviews of last night	https://twitter.com/realDonaldTrump/status/773833021837438977	2016-09-08T00:00:00Z
fox-and-friends	Such amazing reporting on unmasking	https://twitter.com/realDonaldTrump/status/848841326183534594	2017-04-03T00:00:00Z
fox-and-friends	unbelievable ratings hike	https://twitter.com/realDonaldTrump/status/860088511202029569	2017-05-04T00:00:00Z
fox-and-friends	Great reporting	https://twitter.com/realDonaldTrump/status/873131235614347264	2017-06-09T00:00:00Z
fox-and-friends	great show!	https://twitter.com/realDonaldTrump/status/910458657179086848	2017-09-20T00:00:00Z
fox-and-friends	Really great job and show!	https://twitter.com/realDonaldTrump/status/923866849451888640	2017-10-27T00:00:00Z
fox-and-friends	the most influential show in news	https://twitter.com/realDonaldTrump/status/943824695144697857	2017-12-21T00:00:00Z
fox-and-friends	three great people!	https://twitter.com/realDonaldTrump/status/943824695144697857	2017-12-21T00:00:00Z
fox-and-friends	The many Fake News Hate Shows should study your formula for success!	https://twitter.com/realDonaldTrump/status/943824695144697857	2017-12-21T00:00:00Z
mike-wallace	great	https://twitter.com/realDonaldTrump/status/612769697235386368	2015-06-21T00:00:00Z
mike-wallace	a total pro!	https://twitter.com/realDonaldTrump/status/612769697235386368	2015-06-21T00:00:00Z
mexico	I like Mexico and love the spirit of Mexican people	https://twitter.com/realDonaldTrump/status/612066176294866945	2015-06-20T00:00:00Z
mexico	I love Mexico	https://twitter.com/realDonaldTrump/status/614077526181314560	2015-06-25T00:00:00Z
mexico	I love the Mexican people	https://twitter.com/realDonaldTrump/status/615866741994954752	2015-06-30T00:00:00Z
mexico	wonderful leadership and high quality people!	https://twitter.com/realDonaldTrump/status/771146302134423552	2016-09-01T00:00:00Z
pat-buchanan	great article	https://twitter.com/realDonaldTrump/status/611994465931264000	2015-06-19T00:00:00Z
pat-buchanan	was great on @TeamCavuto	https://twitter.com/realDonaldTrump/status/676513450080739328	2015-12-14T00:00:00Z
pat-buchanan	gave a fantastic interview this morning on @CNN,  way to go Pat, way ahead of your time!	https://twitter.com/realDonaldTrump/status/685829026175401984	2016-01-09T00:00:00Z
trump-national-philadelphia	360 beautiful acres	https://twitter.com/realDonaldTrump/status/611607511670616064	2015-06-18T00:00:00Z
joe-scarborough	great interview!	https://twitter.com/realDonaldTrump/status/611588010614915072	2015-06-18T00:00:00Z
joe-scarborough	nice words and comments on the debate!	https://twitter.com/realDonaldTrump/status/659713426848006145	2015-10-29T00:00:00Z
joe-scarborough	very nice on Friday	https://twitter.com/realDonaldTrump/status/767528750749810688	2016-08-22T00:00:00Z
sarah-palin	great family	https://twitter.com/realDonaldTrump/status/611184868823842816	2015-06-17T00:00:00Z
sarah-palin	a terrific person	https://twitter.com/realDonaldTrump/status/666449082576187392	2015-11-17T00:00:00Z
sarah-palin	amazing help and support	https://twitter.com/realDonaldTrump/status/701363192669331456	2016-02-21T00:00:00Z
monica-crowley	Great points!	https://twitter.com/realDonaldTrump/status/611014779885486080	2015-06-17T00:00:00Z
monica-crowley	great with @SeanHannity on @FoxNews tonight	https://twitter.com/realDonaldTrump/status/675527424604569601	2015-12-12T00:00:00Z
monica-crowley	kind words	https://twitter.com/realDonaldTrump/status/675527424604569601	2015-12-12T00:00:00Z
eric-bolling	would have been amazing on @ApprenticeNBC!	https://twitter.com/realDonaldTrump/status/610989232723730432	2015-06-17T00:00:00Z
eric-bolling	great work	https://twitter.com/realDonaldTrump/status/610989232723730432	2015-06-17T00:00:00Z
eric-bolling	great show!	https://twitter.com/realDonaldTrump/status/698511394245840897	2016-02-13T00:00:00Z
greg-gutfeld	Really nice!	https://twitter.com/realDonaldTrump/status/610978553790861313	2015-06-17T00:00:00Z
greg-gutfeld	I’m glad I did your show	https://twitter.com/realDonaldTrump/status/610978553790861313	2015-06-17T00:00:00Z
kimberly-guilfoyle	nice words today on @TheFive. Will not be forgotten!	https://twitter.com/realDonaldTrump/status/610965584415735809	2015-06-17T00:00:00Z
geraldo-rivera	a champion	https://twitter.com/realDonaldTrump/status/610822040241721344	2015-06-16T00:00:00Z
