"insult_slugs","quotes_vec","tweet","tweet_link","date"
"cnn","SAD!","The media coverage this morning of the very average Clinton speech and Convention is a joke. @CNN and the little watched @Morning_Joe = SAD!","https://twitter.com/realDonaldTrump/status/759005597899436032",2016-07-29 12:40:10
"cnn","laughable!","Wow, it is unbelievable how distorted, one-sided and biased the media is against us. The failing @nytimes is a joke. @CNN is laughable!","https://twitter.com/realDonaldTrump/status/759915863600304128",2016-08-01 00:57:15
"cnn","will soon be the least trusted name in news","CNN will soon be the least trusted name in news if they continue to be the press shop for Hillary Clinton.","https://twitter.com/realDonaldTrump/status/760184028293173248",2016-08-01 18:42:50
"cnn","anchors are completely out of touch with everyday people","CNN anchors are completely out of touch with everyday people worried about rising crime, failing schools and vanishing jobs.","https://twitter.com/realDonaldTrump/status/760184176591208448",2016-08-01 18:43:25
"cnn","low ratings","No such meeting or conversation ever happened - a made up story by ""low ratings"" @CNN.","https://twitter.com/realDonaldTrump/status/763477408909500416",2016-08-10 20:49:33
"cnn","Totally dishonest","Reuters just announced that Secret Service never spoke to me or my campaign. Made up story by @CNN is a hoax. Totally dishonest.","https://twitter.com/realDonaldTrump/status/763519861406531584",2016-08-10 23:38:15
"cnn","Constant phony reporting","This is no surprise. Constant phony reporting from failing @CNN turns everyone off. The American people get it! https://t.co/a1A6XMfYx1","https://twitter.com/realDonaldTrump/status/763740672012738561",2016-08-11 14:15:40
"cnn","failing","This is no surprise. Constant phony reporting from failing @CNN turns everyone off. The American people get it! https://t.co/a1A6XMfYx1","https://twitter.com/realDonaldTrump/status/763740672012738561",2016-08-11 14:15:40
"cnn","turns everyone off","This is no surprise. Constant phony reporting from failing @CNN turns everyone off. The American people get it! https://t.co/a1A6XMfYx1","https://twitter.com/realDonaldTrump/status/763740672012738561",2016-08-11 14:15:40
"cnn","Ratings challenged","Ratings challenged @CNN reports so seriously that I call President Obama (and Clinton) ""the founder"" of ISIS, &amp; MVP. THEY DON'T GET SARCASM?","https://twitter.com/realDonaldTrump/status/764045345332396032",2016-08-12 10:26:20
